,avgPktsSize,nAttacks,nDstPorts,nDsts,nFlows,nSYNatt,nSrcPorts,nSrcs,packet_rate,rICMP,rSYN,rSrcDst
136,4.635782747603834,64.0,151.0,246.0,313.0,0.0,73.0,103.0,29.02,0.08545830461750517,0.024121295658166782,0.4186991869918699
137,5.922077922077922,60.0,129.0,172.0,231.0,0.0,78.0,118.0,27.36,0.03874269005847953,0.021198830409356724,0.686046511627907
138,2.5924170616113744,64.0,427.0,571.0,633.0,0.0,77.0,118.0,32.82,0.08226691042047532,0.018890920170627667,0.20665499124343256
139,6.1558441558441555,63.0,151.0,159.0,231.0,0.0,89.0,117.0,28.44,0.023206751054852322,0.030942334739803096,0.7358490566037735
140,4.608782435129741,57.0,274.0,400.0,501.0,0.0,123.0,156.0,46.18,0.0519705500216544,0.009527934170636639,0.39
141,4.985148514851486,61.0,126.0,135.0,202.0,0.0,86.0,112.0,20.14,0.027805362462760674,0.019860973187686197,0.8296296296296296
142,5.157738095238095,79.0,146.0,230.0,336.0,0.0,79.0,118.0,34.66,0.12233121754183497,0.013848817080207732,0.5130434782608696
143,6.690972222222222,62.0,147.0,178.0,288.0,6.0,144.0,160.0,38.54,0.04099636741048261,0.024909185262065387,0.898876404494382
144,3.81038961038961,65.0,140.0,277.0,385.0,0.0,124.0,161.0,29.34,0.09406952965235174,0.015678254942058625,0.5812274368231047
145,5.422594142259414,63.0,169.0,160.0,239.0,0.0,79.0,116.0,25.92,0.011574074074074073,0.013888888888888888,0.725
146,4.458333333333333,71.0,166.0,267.0,384.0,0.0,126.0,166.0,34.24,0.07184579439252337,0.015771028037383176,0.6217228464419475
147,4.592307692307692,50.0,160.0,185.0,260.0,0.0,99.0,136.0,23.88,0.03350083752093802,0.02680067001675042,0.7351351351351352
148,3.4783783783783786,42.0,163.0,298.0,370.0,0.0,94.0,125.0,25.74,0.10955710955710955,0.017871017871017872,0.41946308724832215
149,5.863453815261044,79.0,152.0,165.0,249.0,0.0,99.0,143.0,29.2,0.026027397260273973,0.019178082191780823,0.8666666666666667
150,9.494285714285715,84.0,154.0,270.0,350.0,0.0,83.0,124.0,66.46,0.07733975323502859,0.007824255191092387,0.45925925925925926
151,7.304794520547945,84.0,177.0,182.0,292.0,0.0,116.0,152.0,42.66,0.016408813877168308,0.016408813877168308,0.8351648351648352
152,5.316666666666666,73.0,130.0,221.0,300.0,0.0,69.0,112.0,31.9,0.07962382445141065,0.011912225705329153,0.5067873303167421
153,6.350746268656716,71.0,152.0,176.0,268.0,0.0,79.0,115.0,34.04,0.03760282021151586,0.015863689776733254,0.6534090909090909
154,3.6997578692493946,74.0,191.0,320.0,413.0,13.0,107.0,146.0,30.56,0.0975130890052356,0.021596858638743454,0.45625
155,7.482926829268293,54.0,131.0,132.0,205.0,0.0,71.0,103.0,30.68,0.026727509778357236,0.01303780964797914,0.7803030303030303
156,4.847094801223242,75.0,160.0,239.0,327.0,0.0,78.0,95.0,31.7,0.0694006309148265,0.012618296529968454,0.39748953974895396
157,6.388888888888889,55.0,136.0,149.0,198.0,0.0,77.0,100.0,25.3,0.016600790513833993,0.018972332015810278,0.6711409395973155
158,3.7993920972644375,50.0,135.0,260.0,329.0,0.0,89.0,110.0,25.0,0.1952,0.0184,0.4230769230769231
159,4.464730290456432,50.0,156.0,186.0,241.0,0.0,94.0,114.0,21.52,0.03903345724907063,0.032527881040892194,0.6129032258064516
160,3.8579088471849867,66.0,159.0,289.0,373.0,0.0,90.0,130.0,28.78,0.10423905489923559,0.027102154273801252,0.44982698961937717
161,5.057416267942584,47.0,117.0,131.0,209.0,0.0,89.0,119.0,21.14,0.03122043519394513,0.02270577105014191,0.9083969465648855
162,4.64021164021164,96.0,170.0,267.0,378.0,0.0,103.0,127.0,35.08,0.07354618015963511,0.012542759407069556,0.4756554307116105
163,7.605947955390334,87.0,187.0,161.0,269.0,0.0,93.0,118.0,40.92,0.011241446725317693,0.010263929618768328,0.7329192546583851
164,5.685185185185185,85.0,173.0,285.0,378.0,0.0,92.0,119.0,42.98,0.0604932526756631,0.017682643089809214,0.41754385964912283
165,5.695121951219512,64.0,163.0,174.0,246.0,0.0,87.0,120.0,28.02,0.017844396859386154,0.02212705210563883,0.6896551724137931
166,4.490909090909091,78.0,161.0,240.0,330.0,0.0,74.0,105.0,29.64,0.08974358974358974,0.010121457489878543,0.4375
167,6.515503875968992,71.0,163.0,163.0,258.0,0.0,101.0,124.0,33.62,0.01665675193337299,0.009518143961927425,0.7607361963190185
168,3.7941176470588234,69.0,209.0,401.0,476.0,0.0,94.0,130.0,36.12,0.1168327796234773,0.023255813953488372,0.32418952618453867
169,6.275555555555556,38.0,117.0,168.0,225.0,0.0,83.0,122.0,28.24,0.034702549575070823,0.021954674220963172,0.7261904761904762
170,4.664739884393064,78.0,154.0,257.0,346.0,0.0,87.0,121.0,32.28,0.0811648079306072,0.01858736059479554,0.4708171206225681
171,6.74031007751938,80.0,163.0,150.0,258.0,0.0,93.0,123.0,34.78,0.019551466359977,0.013801035077630822,0.82
172,3.684971098265896,59.0,145.0,252.0,346.0,0.0,88.0,119.0,25.5,0.14823529411764705,0.029019607843137254,0.4722222222222222
173,8.087649402390438,79.0,172.0,149.0,251.0,0.0,82.0,112.0,40.6,0.04876847290640394,0.012315270935960592,0.7516778523489933
174,5.5069252077562325,72.0,163.0,247.0,361.0,0.0,85.0,143.0,39.76,0.07193158953722334,0.01056338028169014,0.5789473684210527
175,8.669724770642201,58.0,131.0,136.0,218.0,0.0,77.0,128.0,37.8,0.02328042328042328,0.015343915343915344,0.9411764705882353
176,6.396984924623116,91.0,182.0,280.0,398.0,0.0,94.0,126.0,50.92,0.0600942655145326,0.010604870384917517,0.45
177,8.870445344129555,72.0,165.0,169.0,247.0,0.0,79.0,115.0,43.82,0.017800091282519397,0.01597444089456869,0.6804733727810651
178,5.064102564102564,56.0,144.0,254.0,312.0,15.0,82.0,113.0,31.6,0.07468354430379746,0.024683544303797468,0.4448818897637795
179,9.322033898305085,70.0,141.0,171.0,236.0,0.0,104.0,132.0,44.0,0.013181818181818182,0.022727272727272728,0.7719298245614035
180,3.6026936026936025,46.0,125.0,243.0,297.0,0.0,74.0,111.0,21.4,0.11775700934579439,0.028037383177570093,0.4567901234567901
181,107.29508196721312,85.0,164.0,157.0,244.0,0.0,75.0,100.0,523.6,0.0011077158135981665,0.0005729564553093965,0.6369426751592356
182,4.8936170212765955,59.0,121.0,222.0,282.0,0.0,64.0,99.0,27.6,0.0891304347826087,0.02391304347826087,0.44594594594594594
183,6.597222222222222,75.0,143.0,154.0,216.0,0.0,80.0,103.0,28.5,0.017543859649122806,0.02526315789473684,0.6688311688311688
184,6.919871794871795,80.0,158.0,236.0,312.0,0.0,68.0,101.0,43.18,0.08707735062528948,0.010653080129689671,0.4279661016949153
185,6.684210526315789,69.0,141.0,141.0,209.0,0.0,77.0,112.0,27.94,0.020758768790264854,0.021474588403722263,0.7943262411347518
186,4.150501672240803,61.0,130.0,232.0,299.0,0.0,82.0,105.0,24.82,0.09186140209508462,0.021756647864625302,0.4525862068965517
187,5.402135231316726,77.0,170.0,162.0,281.0,0.0,103.0,131.0,30.36,0.025691699604743084,0.00922266139657444,0.808641975308642
188,3.78018018018018,85.0,351.0,463.0,555.0,0.0,71.0,97.0,41.96,0.06768350810295519,0.0109628217349857,0.20950323974082075
189,19.098039215686274,86.0,172.0,171.0,255.0,0.0,96.0,119.0,97.4,0.004106776180698152,0.006160164271047228,0.695906432748538
190,4.515217391304348,45.0,238.0,383.0,460.0,0.0,101.0,131.0,41.54,0.06259027443428021,0.01059220028887819,0.34203655352480417
191,16.099206349206348,60.0,142.0,176.0,252.0,0.0,87.0,122.0,81.14,0.011584914961794429,0.006162188809465122,0.6931818181818182
192,4.1602209944751385,72.0,152.0,264.0,362.0,9.0,96.0,118.0,30.12,0.08964143426294821,0.023240371845949535,0.44696969696969696
193,5.573033707865169,63.0,141.0,172.0,267.0,23.0,126.0,134.0,29.76,0.020833333333333332,0.04032258064516129,0.7790697674418605
194,4.534375,68.0,122.0,209.0,320.0,0.0,98.0,138.0,29.02,0.08959338387319091,0.024121295658166782,0.6602870813397129
195,7.0663507109004735,71.0,132.0,121.0,211.0,0.0,92.0,116.0,29.82,0.010731052984574111,0.021462105969148222,0.9586776859504132
196,4.324009324009324,63.0,219.0,332.0,429.0,0.0,109.0,144.0,37.1,0.12884097035040432,0.023180592991913745,0.43373493975903615
197,6.898678414096916,52.0,135.0,140.0,227.0,0.0,101.0,134.0,31.32,0.017241379310344827,0.015964240102171137,0.9571428571428572
198,4.558219178082192,60.0,136.0,233.0,292.0,0.0,62.0,96.0,26.62,0.09090909090909091,0.01728024042073629,0.41201716738197425
199,4.181303116147308,73.0,218.0,243.0,353.0,0.0,128.0,155.0,29.52,0.03319783197831978,0.016260162601626018,0.6378600823045267
200,6.368876080691643,65.0,158.0,289.0,347.0,0.0,83.0,124.0,44.2,0.060180995475113123,0.012217194570135747,0.4290657439446367
