timestamp,value,is_anomaly
1417010400,-1516.04377610888,0
1417014000,-1382.98364122307,0
1417017600,-878.209250537275,0
1417021200,-1030.96078817085,0
1417024800,-1313.05305307799,0
1417028400,-1386.14089609494,0
1417032000,-1400.30386928977,0
1417035600,-1042.55298010732,0
1417039200,-1382.65696586384,0
1417042800,-986.841230630181,0
1417046400,-1145.92036495523,0
1417050000,-971.676325134266,0
1417053600,-1530.87525969138,0
1417057200,-1289.00803680965,0
1417060800,-1505.45186516625,0
1417064400,-1100.42614966313,0
1417068000,-1201.51505699512,0
1417071600,-1279.38952714768,0
1417075200,-795.052622299957,0
1417078800,-1081.04139703114,0
1417082400,-842.987797482361,0
1417086000,-857.914785684749,0
1417089600,-1220.35021434437,0
1417093200,-1130.87597080547,0
1417096800,-907.42708450963,0
1417100400,-1161.22774593542,0
1417104000,-659.564360058484,0
1417107600,-1085.6883429224,0
1417111200,-266.092367329817,0
1417114800,-757.703383290918,0
1417118400,-123.615333917008,0
1417122000,-602.071394931709,0
1417125600,-679.233713044467,0
1417129200,-348.407053141191,0
1417132800,-276.12390400359,0
1417136400,-648.983030560625,0
1417140000,138.313231310241,0
1417143600,-354.496724669172,0
1417147200,100.236770393836,0
1417150800,216.983549567743,0
1417154400,199.144626464823,0
1417158000,207.239509018616,0
1417161600,364.62241897232,0
1417165200,108.323748530751,0
1417168800,251.076187092632,0
1417172400,242.516599814634,0
1417176000,1016.93819622737,0
1417179600,1065.42205894166,0
1417183200,811.436533590864,0
1417186800,487.741059147758,0
1417190400,873.260955526166,0
1417194000,1331.36639865604,0
1417197600,872.958680336844,0
1417201200,1263.20970052425,0
1417204800,855.957640418771,0
1417208400,1342.5456265329,0
1417212000,962.675471885484,0
1417215600,937.150201583863,0
1417219200,1052.17103585222,0
1417222800,1114.89900298448,0
1417226400,1140.80557612944,0
1417230000,1605.03519449703,0
1417233600,1458.90983442119,0
1417237200,1382.31263559648,0
1417240800,1205.26455163932,0
1417244400,1241.90223377891,0
1417248000,1321.02318787171,0
1417251600,1239.62732318027,0
1417255200,1421.43290269848,0
1417258800,1664.12023344441,0
1417262400,1231.53354000598,0
1417266000,1918.08364830898,0
1417269600,1182.84874925794,0
1417273200,1486.8261055077,0
1417276800,2113.55184947339,0
1417280400,1706.7410472803,0
1417284000,1383.95825944835,0
1417287600,1195.63394793655,0
1417291200,1541.88524992721,0
1417294800,1351.29616386699,0
1417298400,1218.07131835485,0
1417302000,1356.93637556191,0
1417305600,1101.28829800003,0
1417309200,1874.64306021048,0
1417312800,1568.25938860155,0
1417316400,1279.40487536301,0
1417320000,1205.72334290607,0
1417323600,819.078490162335,0
1417327200,1130.89932664411,0
1417330800,745.580614257004,0
1417334400,508.407057177287,0
1417338000,1196.24427457342,0
1417341600,393.966247833897,0
1417345200,490.001432256603,0
1417348800,335.507593939525,0
1417352400,177.111806230367,0
1417356000,508.190937431293,0
1417359600,-118.767511209095,0
1417363200,151.804231858631,0
1417366800,-17.65270563574,0
1417370400,-303.871349745033,0
1417374000,-32.3794012569993,0
1417377600,-198.900186193269,0
1417381200,-312.722478052179,0
1417384800,27.142569995788,0
1417388400,-159.610898506232,0
1417392000,-390.484720530298,0
1417395600,-392.807324838692,0
1417399200,-691.144219315378,0
1417402800,-614.40326688044,0
1417406400,-335.244625526148,0
1417410000,-686.080903104094,0
1417413600,-695.848656727607,0
1417417200,-263.386095459121,0
1417420800,-1026.53955652328,0
1417424400,-640.241797573134,0
1417428000,-468.793640821233,0
1417431600,-1255.79755998843,0
1417435200,-1012.10522590788,0
1417438800,-1153.73849729751,0
1417442400,-1211.84767741041,0
1417446000,-1384.85241277956,0
1417449600,-1370.34071791568,0
1417453200,-825.886944888479,0
1417456800,-1019.16866385672,0
1417460400,-984.831007535275,0
1417464000,-790.01494493611,0
1417467600,-1297.1535183173,0
1417471200,-990.01784768069,0
1417474800,-1216.37409663326,0
1417478400,-1324.87604117076,0
1417482000,-941.85609586638,0
1417485600,-1159.56099269007,0
1417489200,-1429.2621332834,0
1417492800,-1191.19073184161,0
1417496400,-712.917046484605,0
1417500000,-767.77073915169,0
1417503600,-1421.09685719396,0
1417507200,-979.244698864445,0
1417510800,-742.821302471471,0
1417514400,-1344.72692718929,0
1417518000,-506.656482798895,0
1417521600,-966.160848016334,0
1417525200,-699.582856969215,0
1417528800,-767.722437779423,0
1417532400,-247.880688366695,0
1417536000,-984.079906737227,0
1417539600,-574.117581045807,0
1417543200,-752.247973131232,0
1417546800,-298.920456934087,0
1417550400,245.204031225814,0
1417554000,-661.960027025836,0
1417557600,-211.456978631004,0
1417561200,-161.29455411683,0
1417564800,352.961203703755,0
1417568400,-231.433197149709,0
1417572000,229.22063422598,0
1417575600,617.648486285832,0
1417579200,181.963928020679,0
1417582800,140.969919456932,0
1417586400,358.071727173018,0
1417590000,605.418699884288,0
1417593600,283.779444924313,0
1417597200,1042.60325925944,0
1417600800,694.362498536278,0
1417604400,5.14615313549186,0
1417608000,543.29164545613,0
1417611600,1303.4238334786,0
1417615200,709.926809201889,0
1417618800,1001.69967261046,0
1417622400,1100.40241533076,0
1417626000,731.202519310068,0
1417629600,1332.19750113764,0
1417633200,1367.48098081532,0
1417636800,1797.04948133524,0
1417640400,1625.47771352145,0
1417644000,1421.19048277598,0
1417647600,1419.40501985407,0
1417651200,1636.85863456563,0
1417654800,1281.30689595868,0
1417658400,1571.11508691526,0
1417662000,1662.71955781598,0
1417665600,1737.56037846345,0
1417669200,1317.34192152261,0
1417672800,2010.7245678896,0
1417676400,1824.06426891849,0
1417680000,2303.01080476565,0
1417683600,1159.26325529681,0
1417687200,1498.57896261535,0
1417690800,1201.05175970327,0
1417694400,1530.74405838261,0
1417698000,1709.75492151653,0
1417701600,2057.49429399141,0
1417705200,1477.89399946452,0
1417708800,1257.51401882798,0
1417712400,1463.15648161603,0
1417716000,1674.89638100212,0
1417719600,1526.16819811694,0
1417723200,1785.25583030483,0
1417726800,1322.27876269785,0
1417730400,926.046405814846,0
1417734000,1557.43571191331,0
1417737600,968.491528053373,0
1417741200,1367.1703737171,0
1417744800,1284.64468862565,0
1417748400,1189.04671790743,0
1417752000,1482.22984531342,0
1417755600,916.018554767595,0
1417759200,562.378141530563,0
1417762800,855.726875608941,0
1417766400,710.796690036836,0
1417770000,867.875645364603,0
1417773600,1058.34634984268,0
1417777200,88.3083409197504,0
1417780800,432.237593156251,0
1417784400,433.615947874523,0
1417788000,485.529115011766,0
1417791600,86.8149453938449,0
1417795200,297.289000573759,0
1417798800,221.80932123313,0
1417802400,46.3943616090799,0
1417806000,-54.8308182531983,0
1417809600,289.356043904604,0
1417813200,12.3891203722915,0
1417816800,278.347891524043,0
1417820400,-369.80599800376,0
1417824000,-690.063401323514,0
1417827600,-532.317338137845,0
1417831200,-465.393519922096,0
1417834800,-612.603172155877,0
1417838400,-715.065790494039,0
1417842000,-1073.88762473913,0
1417845600,-922.281577771321,0
1417849200,-1049.42378085724,0
1417852800,-728.964419618106,0
1417856400,-762.449372867594,0
1417860000,-490.357628674703,0
1417863600,-1014.61609393963,0
1417867200,-714.027323240039,0
1417870800,-1116.0281240478,0
1417874400,-1412.06926422398,0
1417878000,-925.291837187707,0
1417881600,-1192.54302647122,0
1417885200,-1289.16379988358,0
1417888800,-1279.34748193741,0
1417892400,-804.106919183451,0
1417896000,-680.732242944726,0
1417899600,-826.939872294702,0
1417903200,-1155.93670659917,0
1417906800,-1417.31713531825,0
1417910400,-1004.33824349467,0
1417914000,-754.888271062244,0
1417917600,-806.168861762484,0
1417921200,-918.100402695334,0
1417924800,-913.943355623053,0
1417928400,-1160.24834724538,0
1417932000,-788.810647896822,0
1417935600,-851.213720844962,0
1417939200,-805.82960927073,0
1417942800,-830.853059139055,0
1417946400,-1031.85605507163,0
1417950000,-832.829598327659,0
1417953600,-423.869039239101,0
1417957200,-556.669752606995,0
1417960800,-503.512392521941,0
1417964400,-494.121520039949,0
1417968000,-15.9201730809431,0
1417971600,-310.633018594662,0
1417975200,-182.586163754288,0
1417978800,-139.222004757012,0
1417982400,-358.681604903711,0
1417986000,-52.498685048499,0
1417989600,373.898065318545,0
1417993200,231.576204274241,0
1417996800,-192.353840847926,0
1418000400,281.850179432362,0
1418004000,483.044244317998,0
1418007600,392.598256226772,0
1418011200,691.481712377869,0
1418014800,516.751149382197,0
1418018400,361.424067397013,0
1418022000,899.360796921108,0
1418025600,849.656529289356,0
1418029200,993.886474148803,0
1418032800,1193.16621679332,0
1418036400,1040.83001465244,0
1418040000,629.97760215437,0
1418043600,1150.90744817176,0
1418047200,753.791237208112,0
1418050800,1102.05089652858,0
1418054400,1546.54568631057,0
1418058000,902.856938177743,0
1418061600,1431.18691169157,0
1418065200,1293.10172291842,0
1418068800,1418.78114661401,0
1418072400,1794.38878188014,0
1418076000,1697.48525673621,0
1418079600,1951.72839221331,0
1418083200,1349.99965279128,0
1418086800,1447.08328381154,0
1418090400,1501.5047094415,0
1418094000,1685.48266175512,0
1418097600,1474.78302093144,0
1418101200,1535.32831018658,0
1418104800,1504.10743221374,0
1418108400,1921.40988354471,0
1418112000,1908.19395106311,0
1418115600,2001.47941100769,0
1418119200,2450.35443373447,0
1418122800,1698.11995432694,0
1418126400,1909.55596647619,0
1418130000,2565.06324993796,0
1418133600,1836.82368682608,0
1418137200,1646.75205739262,0
1418140800,1381.57249363593,0
1418144400,1459.77694698861,0
1418148000,1125.28023805347,0
1418151600,1115.87478183347,0
1418155200,1377.55451079811,0
1418158800,1520.46289177279,0
1418162400,1398.56729793277,0
1418166000,1234.26437424676,0
1418169600,806.584847924956,0
1418173200,1396.25349969936,0
1418176800,1284.5984594794,0
1418180400,1524.8015054185,0
1418184000,554.592892045497,0
1418187600,898.548416427813,0
1418191200,1362.93627126746,0
1418194800,867.713373236871,0
1418198400,1128.57752536298,0
1418202000,846.048101138353,0
1418205600,659.823603558625,0
1418209200,790.172546654303,0
1418212800,8.45619754083543,0
1418216400,316.428418424864,0
1418220000,490.002796234645,0
1418223600,608.607782207424,0
1418227200,386.023311771216,0
1418230800,164.103716082596,0
1418234400,339.806871040806,0
1418238000,-24.6830297542734,0
1418241600,-386.004491198758,0
1418245200,-171.90442913882,0
1418248800,-274.278658026157,0
1418252400,-199.413536321624,0
1418256000,-457.865525007501,0
1418259600,-248.37416730242,0
1418263200,61.2105389040142,0
1418266800,-1001.24329595535,0
1418270400,-432.749333181558,0
1418274000,-823.910020548237,0
1418277600,-846.621101933091,0
1418281200,-1200.50071764926,0
1418284800,-835.00448579422,0
1418288400,-717.529546641082,0
1418292000,-1211.46882485137,0
1418295600,-363.57777523684,0
1418299200,-1094.76208707741,0
1418302800,-1514.5548502081,0
1418306400,-969.067464948248,0
1418310000,-341.150276375984,0
1418313600,-550.161623919324,0
1418317200,-641.300424657934,0
1418320800,-772.7755507408,0
1418324400,-858.294718866331,0
1418328000,-1089.16768279804,0
1418331600,-1360.52628071373,0
1418335200,-1535.41660041338,0
1418338800,-1247.21265563287,0
1418342400,-1385.38497415489,0
1418346000,-1154.64305948433,0
1418349600,-679.641400266902,0
1418353200,-1070.00316043924,0
1418356800,-1206.38352284722,0
1418360400,-1020.87176107498,0
1418364000,-1174.44838130623,0
1418367600,-471.865601095274,0
1418371200,-1026.10385902087,0
1418374800,-621.594603873272,0
1418378400,-378.9931629359,0
1418382000,-160.524589529635,0
1418385600,78.8631712967924,0
1418389200,-813.787991953044,0
1418392800,-49.7496589982362,0
1418396400,-370.943213770079,0
1418400000,-205.570967133821,0
1418403600,288.280262721991,0
1418407200,-177.528093537807,0
1418410800,229.9838246434,0
1418414400,101.091313076883,0
1418418000,71.3369311469443,0
1418421600,641.865937897942,0
1418425200,289.992116700646,0
1418428800,368.345728817147,0
1418432400,680.832848373232,0
1418436000,813.072058841823,0
1418439600,407.991327297691,0
1418443200,1022.55166502037,0
1418446800,630.719257796839,0
1418450400,637.812794115073,0
1418454000,331.55078930668,0
1418457600,972.483459523811,0
1418461200,1161.57887632738,0
1418464800,960.84380265206,0
1418468400,1534.40059573442,0
1418472000,1434.64485302965,0
1418475600,1359.15583044746,0
1418479200,1862.72931784542,0
1418482800,1054.00328162286,0
1418486400,1573.13671106986,0
1418490000,1768.84419277661,0
1418493600,1334.80651265016,0
1418497200,1570.84608760384,0
1418500800,1663.29910294937,0
1418504400,1598.31206388848,0
1418508000,1765.71769794537,0
1418511600,1736.62420619908,0
1418515200,1585.8170168718,0
1418518800,2023.57012010031,0
1418522400,1692.55657675129,0
1418526000,1693.89951576269,0
1418529600,1993.46797633894,0
1418533200,2316.8373285946,0
1418536800,1417.28217423452,0
1418540400,1927.28820241493,0
1418544000,1974.01988409094,0
1418547600,1868.72257509571,0
1418551200,2516.21566203862,0
1418554800,2159.13048345527,0
1418558400,1670.73839821812,0
1418562000,1622.55890294692,0
1418565600,1996.07799245227,0
1418569200,1988.67457974138,0
1418572800,1878.26668654043,0
1418576400,1494.04386501722,0
1418580000,1750.62659601632,0
1418583600,1544.77890480255,0
1418587200,1999.52751764264,0
1418590800,1242.54110350978,0
1418594400,1420.416980195,0
1418598000,1087.99223991356,0
1418601600,1040.36886425964,0
1418605200,1236.74697905531,0
1418608800,1111.60453071283,0
1418612400,977.264674127109,0
1418616000,1445.17391155791,0
1418619600,995.229591946789,0
1418623200,1246.9328989591,0
1418626800,575.875316773864,0
1418630400,696.156289733125,0
1418634000,321.396889128554,0
1418637600,990.934281772948,0
1418641200,285.449801010236,0
1418644800,852.981514655204,0
1418648400,136.224702034323,0
1418652000,297.300925876764,0
1418655600,-500.887411211097,0
1418659200,113.381489205924,0
1418662800,110.884761331095,0
1418666400,-463.4864339241,0
1418670000,-106.029861975508,0
1418673600,-188.158519188437,0
1418677200,-642.873291365371,0
1418680800,8.64369866678885,0
1418684400,-603.502677472047,0
1418688000,-402.894075495006,0
1418691600,-254.836302922481,0
1418695200,-593.021993093386,0
1418698800,-312.628486309096,0
1418702400,-521.37917496633,0
1418706000,-211.705461521917,0
1418709600,-815.045244374874,0
1418713200,-983.674122674774,0
1418716800,-622.367072611259,0
1418720400,-798.630038083453,0
1418724000,-853.023512521305,0
1418727600,-670.841230197449,0
1418731200,-694.669559644926,0
1418734800,-833.293199568794,0
1418738400,-685.630206149581,0
1418742000,-663.613509063612,0
1418745600,-648.251713999039,0
1418749200,-615.11018525753,0
1418752800,-526.880550685423,0
1418756400,-893.690919433807,0
1418760000,-962.469467547904,0
1418763600,-1153.55763444029,0
1418767200,-877.046141908307,0
1418770800,-1034.89840530198,0
1418774400,-659.87274023004,0
1418778000,-789.642577231854,0
1418781600,-850.164433991497,0
1418785200,-923.127185828104,0
1418788800,-612.244760818181,0
1418792400,-740.679481861281,0
1418796000,-866.911931739923,0
1418799600,-856.818515883947,0
1418803200,-148.908787998176,0
1418806800,-557.890523046108,0
1418810400,-522.220061901902,0
1418814000,-339.143161829008,0
1418817600,-350.533847870166,0
1418821200,-251.573943690873,0
1418824800,-150.643798612318,0
1418828400,-158.052361457909,0
1418832000,-216.228072566503,0
1418835600,327.152171682747,0
1418839200,184.708318613741,0
1418842800,-90.2606511489789,0
1418846400,571.19450143928,0
1418850000,-18.5180270422654,0
1418853600,405.965685871228,0
1418857200,510.922272226474,0
1418860800,416.258146136398,0
1418864400,811.185637743198,0
1418868000,417.629206632396,0
1418871600,1280.81501663165,0
1418875200,1053.01196493903,0
1418878800,1472.51922642272,0
1418882400,1267.42541618857,0
1418886000,727.710791966408,0
1418889600,1404.50966582916,0
1418893200,1417.98002106594,0
1418896800,1632.02213298186,0
1418900400,1705.80521352097,0
1418904000,1603.52992726834,0
1418907600,1704.86435798389,0
1418911200,1441.90596967694,0
1418914800,2057.39991015058,0
1418918400,1231.03251484548,0
1418922000,1244.9608547745,0
1418925600,1439.77024848271,0
1418929200,2052.0626528293,0
1418932800,1559.76451809944,0
1418936400,1779.30897000752,0
1418940000,1928.17830911214,0
1418943600,1803.57958342237,0
1418947200,1405.25006780665,0
1418950800,2269.75621109496,0
1418954400,1956.72547850934,0
1418958000,2123.05997641137,0
1418961600,1989.80673272295,0
1418965200,1850.09489489269,0
1418968800,3755.84447137235,1
1418972400,3755.84447137235,1
1418976000,3755.84447137235,1
1418979600,1647.06454342814,0
1418983200,2269.28846926799,0
1418986800,1669.94081251381,0
1418990400,1883.41016598516,0
1418994000,1476.05707502183,0
1418997600,1994.21962550128,0
1419001200,1932.20367137536,0
1419004800,1665.7070120518,0
1419008400,2097.81133362496,0
1419012000,1511.75602699331,0
1419015600,1518.81086202884,0
1419019200,1829.58268187038,0
1419022800,1606.29964689295,0
1419026400,1650.93108733619,0
1419030000,1750.93685328356,0
1419033600,1369.43580386451,0
1419037200,1410.84739502965,0
1419040800,1007.79349498331,0
1419044400,1228.53200216853,0
1419048000,957.388780392434,0
1419051600,1300.71079358828,0
1419055200,883.820507946221,0
1419058800,831.883428048228,0
1419062400,750.281131761183,0
1419066000,146.997150638621,0
1419069600,345.525077901524,0
1419073200,1043.88343947931,0
1419076800,642.630189599701,0
1419080400,395.944021462319,0
1419084000,272.238558542919,0
1419087600,200.151681455122,0
1419091200,286.991451997116,0
1419094800,2041.95661980198,1
1419098400,2041.95661980198,1
1419102000,2041.95661980198,1
1419105600,-420.95465485492,0
1419109200,-266.826638968435,0
1419112800,-81.6283754713626,0
1419116400,-649.251719498296,0
1419120000,-60.1756684535013,0
1419123600,-70.6265589368065,0
1419127200,-430.018321030395,0
1419130800,-403.356714420655,0
1419134400,-166.206167198359,0
1419138000,-708.56186390063,0
1419141600,-837.204924994742,0
1419145200,-926.304738186755,0
1419148800,-909.500094110511,0
1419152400,-866.397562642084,0
1419156000,-605.671550852245,0
1419159600,-967.23602206307,0
1419163200,-806.988562437586,0
1419166800,-705.580981695906,0
1419170400,-1088.84061979463,0
1419174000,-384.786331964617,0
1419177600,-412.553728687694,0
1419181200,-1219.77595013879,0
1419184800,-865.867724121182,0
1419188400,-823.873090712682,0
1419192000,-665.397714323276,0
1419195600,-994.912322578268,0
1419199200,-762.411430340303,0
1419202800,-431.580761271492,0
1419206400,-345.403822785794,0
1419210000,-508.835392728847,0
1419213600,-441.893471959504,0
1419217200,-656.532757490857,0
1419220800,-557.85279117009,0
1419224400,-90.431666973775,0
1419228000,-325.180093893397,0
1419231600,-465.970945689439,0
1419235200,195.698379047131,0
1419238800,-324.015666134346,0
1419242400,185.385702010021,0
1419246000,106.184290526211,0
1419249600,119.502935346212,0
1419253200,7.23550581941936,0
1419256800,389.144370807358,0
1419260400,-199.839247297744,0
1419264000,42.799203685601,0
1419267600,310.291714719453,0
1419271200,488.701566416878,0
1419274800,549.226301226018,0
1419278400,522.602459593071,0
1419282000,596.352909959784,0
1419285600,870.658020372697,0
1419289200,650.227208788209,0
1419292800,326.095576033307,0
1419296400,972.783010100967,0
1419300000,1270.16728877462,0
1419303600,1372.90439490202,0
1419307200,1111.81680488515,0
1419310800,1241.490158978,0
1419314400,1719.84375847892,0
1419318000,1223.2807664331,0
1419321600,1421.10306962121,0
1419325200,1643.76375329305,0
1419328800,1408.22572901182,0
1419332400,1512.5078845134,0
1419336000,1835.96412912336,0
1419339600,1550.59298253072,0
1419343200,1906.91526627769,0
1419346800,1520.69781882515,0
1419350400,1348.81999660345,0
1419354000,2076.17999996075,0
1419357600,1915.17728519908,0
1419361200,1868.20587280117,0
1419364800,1873.79979195096,0
1419368400,2293.50443193777,0
1419372000,1771.98743696029,0
1419375600,2322.73462671034,0
1419379200,1814.09737714145,0
1419382800,2058.45407029089,0
1419386400,2043.61142798943,0
1419390000,2250.66613846342,0
1419393600,1634.60241361447,0
1419397200,2024.73242023438,0
1419400800,2044.97052962939,0
1419404400,2212.2880880598,0
1419408000,2341.42663916163,0
1419411600,1770.13174296045,0
1419415200,2086.05311937924,0
1419418800,2088.22804194939,0
1419422400,2247.35323849768,0
1419426000,1878.86511767407,0
1419429600,2161.59570028541,0
1419433200,1841.87943802493,0
1419436800,1696.09801999759,0
1419440400,1857.69976729039,0
1419444000,1745.96692596278,0
1419447600,1717.73295714484,0
1419451200,1822.42646403946,0
1419454800,1425.96532862291,0
1419458400,1376.88151727576,0
1419462000,1321.86479855736,0
1419465600,1589.28984064257,0
1419469200,1751.08995761433,0
1419472800,1425.01712899953,0
1419476400,1374.27624587136,0
1419480000,1493.8176507474,0
1419483600,810.964010484394,0
1419487200,503.783536533746,0
1419490800,524.63142172787,0
1419494400,807.501747031141,0
1419498000,673.825901850761,0
1419501600,-114.318533489721,0
1419505200,831.087021500959,0
1419508800,392.150407694527,0
1419512400,363.292571507375,0
1419516000,413.77679047589,0
1419519600,-103.315668271998,0
1419523200,-13.8182089804112,0
1419526800,374.251006184721,0
1419530400,554.856679218962,0
1419534000,156.938920331877,0
1419537600,109.851767083817,0
1419541200,-586.693005752775,0
1419544800,78.3799951939756,0
1419548400,43.937142000123,0
1419552000,-391.854771466529,0
1419555600,-297.313586426167,0
1419559200,-149.393933007893,0
1419562800,130.490086158115,0
1419566400,-758.545341221908,0
1419570000,-234.311234750087,0
1419573600,-174.157157169199,0
1419577200,-321.793819658973,0
1419580800,-507.193364418764,0
1419584400,-642.938798712516,0
1419588000,-575.983003102921,0
1419591600,-404.137446962708,0
1419595200,-920.115508577355,0
1419598800,-961.760391192057,0
1419602400,-828.459052070601,0
1419606000,-1010.53870654233,0
1419609600,-1066.72234557398,0
1419613200,-259.281832355547,0
1419616800,-843.649017193743,0
1419620400,-715.791259962583,0
1419624000,-856.99597002343,0
1419627600,-399.977983349046,0
1419631200,-365.330128227192,0
1419634800,-158.752564174684,0
1419638400,-551.746857700218,0
1419642000,-66.130554209961,0
1419645600,-309.918496566407,0
1419649200,-637.379617765781,0
1419652800,52.8635849219157,0
1419656400,200.743128219884,0
1419660000,71.2004179828228,0
1419663600,-191.852488559412,0
1419667200,-369.370664462863,0
1419670800,54.6812030501193,0
1419674400,-240.953897665727,0
1419678000,-295.928436292911,0
1419681600,430.216297289552,0
1419685200,238.854280630101,0
1419688800,284.524799245521,0
1419692400,293.569231344739,0
1419696000,878.587569809974,0
1419699600,195.972419044228,0
1419703200,568.557506164086,0
1419706800,907.546032152338,0
1419710400,910.818264999911,0
1419714000,749.517551478931,0
1419717600,968.773180272115,0
1419721200,1008.91166409248,0
1419724800,1571.94841187016,0
1419728400,1231.91146868382,0
1419732000,1105.55264444665,0
1419735600,1656.11788387955,0
1419739200,1082.72797900864,0
1419742800,1621.89352211406,0
1419746400,1867.41514450048,0
1419750000,1304.50080984591,0
1419753600,1753.66499306733,0
1419757200,1975.06028966733,0
1419760800,2073.75287342496,0
1419764400,2232.30566803935,0
1419768000,2384.6905072348,0
1419771600,1982.80241509329,0
1419775200,1752.7334922127,0
1419778800,1816.30029959303,0
1419782400,2231.84593359958,0
1419786000,1672.96090805076,0
1419789600,2243.51974047387,0
1419793200,1837.30820687655,0
1419796800,1919.2947207769,0
1419800400,2268.22717319939,0
1419804000,2039.45392233291,0
1419807600,1987.58223605334,0
1419811200,2037.10318816916,0
1419814800,2582.6184967128,0
1419818400,1853.60989127084,0
1419822000,2234.68961526837,0
1419825600,2075.21931029811,0
1419829200,2956.96452263663,0
1419832800,2125.79245394974,0
1419836400,2621.08792774486,0
1419840000,2347.14526486283,0
1419843600,1684.68700202896,0
1419847200,2196.29470628648,0
1419850800,2208.21001056449,0
1419854400,1994.4737129784,0
1419858000,1436.48315154798,0
1419861600,2486.83559338418,0
1419865200,1803.66430683653,0
1419868800,1435.91061113174,0
1419872400,2073.68541346123,0
1419876000,1627.01054348752,0
1419879600,1696.79210378801,0
1419883200,1368.39471703045,0
1419886800,1041.07292818944,0
1419890400,1399.7159701442,0
1419894000,1572.66978899429,0
1419897600,1303.914985692,0
1419901200,1245.9152133367,0
1419904800,1225.92015347692,0
1419908400,1200.27188860139,0
1419912000,955.532512070668,0
1419915600,871.697007675833,0
1419919200,686.087720046688,0
1419922800,443.504711688903,0
1419926400,354.611975861518,0
1419930000,452.702977178846,0
1419933600,391.701900968884,0
1419937200,411.732894298693,0
1419940800,1865.87909158456,1
1419944400,1865.87909158456,1
1419948000,1865.87909158456,1
1419951600,335.329059253288,0
1419955200,241.373214237928,0
1419958800,103.671235697859,0
1419962400,-190.499214942922,0
1419966000,-164.260994609659,0
1419969600,-162.97428313877,0
1419973200,-96.9701926803883,0
1419976800,-180.008537761591,0
1419980400,252.385468895527,0
1419984000,-352.981458355326,0
1419987600,-501.59946758851,0
1419991200,-772.592684941975,0
1419994800,-641.351933946134,0
1419998400,265.686515103028,0
1420002000,-360.854820439814,0
1420005600,-227.316115237271,0
1420009200,-431.017763750344,0
1420012800,-455.769102455706,0
1420016400,-558.605834819083,0
1420020000,-379.154173868067,0
1420023600,-152.881975571581,0
1420027200,-295.954493499004,0
1420030800,-586.56917166623,0
1420034400,-494.369972374469,0
1420038000,-889.874710243907,0
1420041600,-200.109335690079,0
1420045200,-5.64524400967116,0
1420048800,-851.404338399996,0
1420052400,-435.960640983187,0
1420056000,-631.502819121069,0
1420059600,-681.246403821225,0
1420063200,-53.1778916567065,0
1420066800,12.3868565610393,0
1420070400,280.981776967519,0
1420074000,-71.8160390961821,0
1420077600,-628.56869129265,0
1420081200,27.2870814084118,0
1420084800,-226.270289589492,0
1420088400,-39.2834167862342,0
1420092000,136.118434489819,0
1420095600,153.917558906885,0
1420099200,407.532204355241,0
1420102800,95.8484447993886,0
